class_0_source_fc2_collect_0_dim,class_0_source_fc2_collect_1_dim,class_0_source_fc2_collect_2_dim,class_1_source_fc2_collect_0_dim,class_1_source_fc2_collect_1_dim,class_1_source_fc2_collect_2_dim,class_0_target_fc2_collect_0_dim,class_0_target_fc2_collect_1_dim,class_0_target_fc2_collect_2_dim,class_1_target_fc2_collect_0_dim,class_1_target_fc2_collect_1_dim,class_1_target_fc2_collect_2_dim
-0.11505678,0.07702212,-0.109203555,-0.11507294,0.0769303,-0.10923142,-0.11513072,0.07713276,-0.10921017,-0.1151991,0.07708806,-0.109262615
-0.11518243,0.07703717,-0.10927309,-0.11514247,0.07714838,-0.10923384,-0.115243636,0.077014074,-0.109246716,-0.11502814,0.077157676,-0.10910511
-0.11499332,0.07706239,-0.10911993,-0.11505244,0.07693174,-0.109254524,-0.115158,0.077125445,-0.10923396,-0.11516723,0.07708876,-0.10924544
-0.11503235,0.077055216,-0.10922473,-0.114980355,0.07714035,-0.10913257,-0.115134016,0.07707459,-0.10926611,-0.11494711,0.07701778,-0.109129034
-0.11516921,0.07707458,-0.109261364,-0.11504007,0.07699607,-0.10916922,-0.11514071,0.07716342,-0.109277144,-0.114959694,0.07704616,-0.109136686
-0.11501845,0.07713717,-0.109127484,-0.11523573,0.07705456,-0.109308615,-0.115240104,0.07700929,-0.10925928,-0.11515111,0.07708678,-0.10926389
-0.11502033,0.077043965,-0.1092176,-0.11522402,0.077020325,-0.10926375,-0.11498311,0.077053554,-0.10913674,-0.11515656,0.077068225,-0.10925842
-0.11498718,0.077066466,-0.10918937,-0.11513605,0.07714032,-0.10921088,-0.11497584,0.07715324,-0.10911235,-0.11508048,0.0771344,-0.10916229
-0.115136094,0.07708037,-0.109253556,-0.11503332,0.076902054,-0.10923031,-0.11506931,0.07710562,-0.10921122,-0.11513938,0.077158585,-0.10927641
-0.11503655,0.077040754,-0.10923883,-0.11520819,0.07704153,-0.10926107,-0.11515436,0.07708057,-0.10925617,-0.11513788,0.07714319,-0.10920584
-0.11515427,0.077080935,-0.10921674,-0.1150792,0.076904744,-0.10920536,-0.11515556,0.07707646,-0.10923306,-0.11515666,0.07704958,-0.10926531
-0.11501776,0.07697928,-0.10924294,-0.11500145,0.07715466,-0.109135024,-0.115005516,0.07708238,-0.10924052,-0.11520197,0.07701421,-0.10924375
-0.1150182,0.077061564,-0.1092121,-0.11519882,0.077058844,-0.10926538,-0.11516379,0.077118024,-0.10921951,-0.11493662,0.07702947,-0.109183766
-0.11498362,0.07699256,-0.10921488,-0.115054876,0.07706788,-0.10921127,-0.11514428,0.07716815,-0.10926303,-0.11497096,0.07706428,-0.10910838
-0.11505452,0.07691601,-0.109234534,-0.11524811,0.07704461,-0.109318584,-0.11507655,0.07704395,-0.109215185,-0.11498053,0.07711436,-0.109135345
-0.115132384,0.07711663,-0.10919022,-0.11506667,0.07696805,-0.109226264,-0.11515355,0.07709716,-0.10921698,-0.11498379,0.077040866,-0.10925654
-0.115054786,0.07713961,-0.109140046,-0.11520441,0.07704105,-0.10923978,-0.1152042,0.07713211,-0.109298974,-0.11526242,0.07700823,-0.109266765
-0.11500532,0.07707545,-0.109165095,-0.11515268,0.07709686,-0.10926213,-0.115143605,0.077088274,-0.109283604,-0.11496089,0.077003516,-0.1091511
-0.115186,0.07706312,-0.109251305,-0.115129985,0.07714337,-0.10921492,-0.11520171,0.077059396,-0.109265804,-0.115127064,0.077128306,-0.10924653
-0.11505105,0.07701512,-0.109196685,-0.115212746,0.07704811,-0.109265506,-0.11519601,0.077034116,-0.10925967,-0.11505343,0.077066116,-0.109194085
-0.11512565,0.07709339,-0.10920109,-0.11518223,0.07704576,-0.109246604,-0.114968434,0.077092536,-0.109253295,-0.11513926,0.077071615,-0.1092438
-0.11508104,0.07692195,-0.10923772,-0.11518533,0.077035055,-0.10923828,-0.115170665,0.077098474,-0.109239504,-0.11495101,0.07707188,-0.109126665
-0.114974074,0.07700355,-0.10919199,-0.11520552,0.077088125,-0.10924193,-0.11515664,0.07711227,-0.109275654,-0.115137815,0.07702225,-0.10922871
-0.11498607,0.07707335,-0.10912892,-0.11517216,0.07709801,-0.10926262,-0.115024894,0.07716753,-0.10911538,-0.11522858,0.07714882,-0.109295875
-0.11507594,0.07694081,-0.10922143,-0.11506176,0.077048086,-0.10921068,-0.11521795,0.07705526,-0.10933422,-0.11499402,0.07705086,-0.109253794
-0.1150935,0.077119984,-0.10917722,-0.11510019,0.07706939,-0.10923588,-0.11523397,0.07701229,-0.10924413,-0.115064956,0.077005185,-0.10917903
-0.11505301,0.077057816,-0.109218165,-0.11505681,0.07703067,-0.10920408,-0.11516094,0.07702727,-0.10925442,-0.11524466,0.07713221,-0.109281585
-0.11508657,0.07694358,-0.10923565,-0.115151845,0.077131875,-0.1092225,-0.11514986,0.07715793,-0.10927016,-0.114960015,0.077112,-0.10913288
-0.1152198,0.07704097,-0.10931868,-0.11522098,0.07707946,-0.1092729,-0.115048006,0.07714209,-0.10912961,-0.11501046,0.076925665,-0.109272644
-0.114993274,0.07705993,-0.10911903,-0.11503464,0.07690903,-0.10924201,-0.11517222,0.07707461,-0.10926741,-0.11513623,0.07713714,-0.10920103
-0.11502691,0.07703582,-0.1092311,-0.11512986,0.07714313,-0.109222285,-0.11500211,0.07712613,-0.109135486,-0.11519307,0.077083275,-0.10927357
-0.115150586,0.07713464,-0.109215915,-0.115151115,0.07708472,-0.10925811,-0.11511693,0.077018395,-0.10923643,-0.11522104,0.07700234,-0.109236
-0.115149274,0.07709765,-0.10926877,-0.11511157,0.077080436,-0.10927075,-0.11513676,0.07710003,-0.10920019,-0.11514516,0.0770166,-0.109222695
-0.11515013,0.07712301,-0.10922302,-0.11513444,0.07710435,-0.109199695,-0.115059644,0.07698002,-0.10925162,-0.11511473,0.077148825,-0.10924611
-0.11513105,0.077067815,-0.10926011,-0.11513829,0.077129334,-0.10921843,-0.11514313,0.0770928,-0.10927753,-0.11512582,0.0770913,-0.10925988
-0.11514577,0.077011816,-0.10926063,-0.11514944,0.07711708,-0.109226,-0.11511954,0.07713298,-0.10923726,-0.11519831,0.0770331,-0.1092828
-0.11513181,0.077093326,-0.10922292,-0.115016244,0.07705782,-0.109164305,-0.11513123,0.07703489,-0.10923526,-0.115076296,0.076855384,-0.10922761
-0.11512297,0.07707239,-0.10924038,-0.11498726,0.07703553,-0.10916796,-0.11506787,0.077045366,-0.10921329,-0.115134284,0.07714363,-0.109205164
-0.11503678,0.077024624,-0.10924125,-0.11513082,0.077144176,-0.10923624,-0.11514058,0.07707434,-0.10925389,-0.11496184,0.07707379,-0.10917976
-0.11503877,0.07696264,-0.10923874,-0.11504183,0.076945364,-0.10925932,-0.115044326,0.07714749,-0.109134376,-0.115242414,0.077143,-0.10928881
-0.11513137,0.07710568,-0.10919745,-0.11521136,0.077116944,-0.109248094,-0.11499245,0.07699394,-0.10913393,-0.11522395,0.07703597,-0.109260276
-0.11500359,0.07704078,-0.10921391,-0.11500328,0.077018574,-0.10922494,-0.11496584,0.0770072,-0.109167226,-0.11508778,0.07694524,-0.10922568
-0.11499252,0.07710167,-0.10914447,-0.115138635,0.07713222,-0.109210536,-0.115158245,0.077132426,-0.10922185,-0.11505659,0.07714541,-0.10914449
-0.11524047,0.07702923,-0.10927929,-0.11514444,0.07714291,-0.10922134,-0.11523623,0.07707718,-0.109271735,-0.11500804,0.07698769,-0.10919654
-0.11502111,0.07713883,-0.10912503,-0.11518957,0.07704181,-0.10926087,-0.115038976,0.07716306,-0.10912304,-0.114988506,0.077044144,-0.10922222
-0.11517234,0.077066205,-0.109247394,-0.11524166,0.07700477,-0.109271124,-0.11510133,0.076877005,-0.10920315,-0.115116365,0.07709676,-0.10927508
-0.115171716,0.07703974,-0.10923922,-0.11515324,0.0771145,-0.10923162,-0.11496889,0.07705357,-0.10918505,-0.11497647,0.07702706,-0.10917479
-0.11504791,0.07700492,-0.109245285,-0.11513262,0.077139884,-0.109227255,-0.11514172,0.0771571,-0.1092765,-0.114953026,0.077141725,-0.10913001
-0.11508993,0.077123806,-0.10916108,-0.11514017,0.077095754,-0.10925975,-0.11495963,0.07704498,-0.109152615,-0.11514603,0.077082984,-0.10925282
-0.11501371,0.07705899,-0.109212734,-0.115149334,0.077083334,-0.10925898,-0.115125135,0.07700787,-0.10923651,-0.115135886,0.07702875,-0.109230705
-0.11507273,0.07714281,-0.10916659,-0.11510536,0.07706809,-0.10924733,-0.115138546,0.077069804,-0.10924435,-0.11499483,0.07706313,-0.109252594
-0.115132324,0.077089675,-0.10925388,-0.11523887,0.07710701,-0.10926504,-0.115163326,0.077102914,-0.10924037,-0.115237825,0.07712893,-0.10931458
-0.11522281,0.07708497,-0.10927931,-0.11500026,0.07697671,-0.1092498,-0.11510692,0.07691514,-0.10919467,-0.11496386,0.077069715,-0.109139636
-0.11498814,0.07698975,-0.10918798,-0.11514124,0.07701799,-0.10923004,-0.11506242,0.07683442,-0.10920715,-0.11506014,0.076930724,-0.10923645
-0.11499725,0.07706605,-0.1091274,-0.11499107,0.07704077,-0.109224826,-0.11517229,0.07703605,-0.10925774,-0.11498215,0.07708416,-0.10921551
-0.11505387,0.07693899,-0.109230675,-0.11514865,0.077135295,-0.109234095,-0.1149813,0.07706658,-0.109202385,-0.11518392,0.07703268,-0.10923696
-0.115151964,0.07706103,-0.109269366,-0.114973165,0.07706908,-0.109161705,-0.11500477,0.077071406,-0.109188884,-0.1152002,0.077103704,-0.109261066
-0.11499888,0.07706,-0.10912959,-0.1149606,0.077151984,-0.10912665,-0.11499009,0.07701031,-0.10915493,-0.11495666,0.077056184,-0.109156825
-0.11507331,0.076924145,-0.10923116,-0.11508755,0.07702901,-0.109213606,-0.11523299,0.077089615,-0.1092721,-0.11497086,0.077000834,-0.1091691
-0.11514051,0.07702054,-0.10924045,-0.115138635,0.07713048,-0.10920426,-0.11519335,0.07706974,-0.109267496,-0.11510974,0.07688829,-0.10918741
-0.11497659,0.07707108,-0.10913517,-0.115154326,0.07710163,-0.10926212,-0.115048945,0.07694684,-0.10922106,-0.11525227,0.07704133,-0.10930531
-0.11499835,0.07707541,-0.10917756,-0.11506863,0.07707381,-0.10920357,-0.11497047,0.076993205,-0.10918872,-0.115014255,0.07692556,-0.10927337
-0.11502027,0.07700436,-0.10924666,-0.115152344,0.07710015,-0.1092709,-0.11521804,0.07708404,-0.10932591,-0.11509842,0.077065825,-0.10921812
-0.11522323,0.077083394,-0.109275416,-0.11504551,0.076931,-0.10921724,-0.11503357,0.0771616,-0.10911899,-0.11506244,0.0770702,-0.10920835
-0.11499334,0.07710333,-0.10914641,-0.11515508,0.077099055,-0.109259866,-0.11501418,0.076965064,-0.10926502,-0.11513594,0.07716521,-0.109274365
-0.11505517,0.07700093,-0.10924062,-0.115093954,0.07708375,-0.10924,-0.11522092,0.077040054,-0.10932608,-0.11514665,0.077087365,-0.10925764
-0.115068644,0.07694415,-0.10922742,-0.11517907,0.0770823,-0.10926489,-0.1150608,0.076972134,-0.10924034,-0.11506412,0.07710779,-0.10929843
-0.11500958,0.07705197,-0.109211594,-0.115136534,0.07712965,-0.10922916,-0.115157455,0.07708131,-0.10922803,-0.11493607,0.07704309,-0.10915205
-0.11513741,0.0771185,-0.109243795,-0.115247756,0.07705293,-0.10931553,-0.11492836,0.07708532,-0.10923037,-0.11510734,0.07689528,-0.10918679
-0.1151271,0.077089116,-0.10918575,-0.115026735,0.0771581,-0.10914162,-0.1151888,0.077042125,-0.10926485,-0.11512769,0.07716277,-0.10924626
-0.1151455,0.07714382,-0.10921892,-0.11504897,0.077057146,-0.10922296,-0.11503213,0.07700206,-0.109165765,-0.11504474,0.07694189,-0.10927659
-0.1149873,0.077077605,-0.10915556,-0.11505733,0.07707638,-0.109216996,-0.11492926,0.07705529,-0.10921322,-0.115150735,0.077083975,-0.109235115
-0.1151593,0.07709333,-0.10925194,-0.11503457,0.076949865,-0.109244615,-0.115226924,0.077096105,-0.1093037,-0.11514404,0.077012636,-0.109222725
-0.11499462,0.07707629,-0.10921166,-0.11505369,0.076912716,-0.109236926,-0.11510534,0.07697992,-0.10921813,-0.11509824,0.07709559,-0.10926304
-0.11515496,0.077108294,-0.10925474,-0.11523632,0.07704326,-0.10931547,-0.115040354,0.07692275,-0.10922687,-0.11510392,0.07700487,-0.10922968
-0.11504219,0.07701602,-0.109238036,-0.11501692,0.07694777,-0.10924234,-0.11521122,0.07711015,-0.1092582,-0.11520939,0.07711292,-0.109270565
-0.11506659,0.07703826,-0.10920416,-0.115176395,0.077024765,-0.109250605,-0.11516454,0.07708643,-0.10923588,-0.114952244,0.077112675,-0.10913381
-0.11506056,0.07703562,-0.10921055,-0.11515706,0.0770844,-0.10925582,-0.11500043,0.0770542,-0.109279335,-0.114982404,0.07702758,-0.10910652
-0.114969626,0.07700716,-0.10917784,-0.11515437,0.077093646,-0.10926467,-0.11497825,0.07704891,-0.10913445,-0.11495703,0.07701134,-0.10914197
-0.11507758,0.07691908,-0.109238096,-0.11495758,0.07709549,-0.10913343,-0.11499149,0.07703908,-0.10924407,-0.11506106,0.076942116,-0.10922794
-0.11503607,0.07704423,-0.10918784,-0.1149992,0.0771646,-0.1091447,-0.11511508,0.07711079,-0.10925564,-0.11509454,0.07707441,-0.109215654
-0.1149904,0.07705452,-0.10920984,-0.11500209,0.077033475,-0.10923888,-0.11516594,0.077116735,-0.10922285,-0.11512256,0.077145934,-0.10923825
-0.11513619,0.07711323,-0.10921314,-0.11500621,0.07702877,-0.109229855,-0.11516947,0.07701284,-0.109256156,-0.11523328,0.07704206,-0.10929693
-0.115159266,0.07710989,-0.10925115,-0.11519118,0.07707764,-0.10927467,-0.11499701,0.07708501,-0.10915543,-0.115112044,0.07707221,-0.10921508
-0.114980176,0.077001534,-0.10916528,-0.114944994,0.077064574,-0.10909776,-0.11504785,0.07706122,-0.1092069,-0.115241565,0.07708007,-0.10933002
-0.11515287,0.07709415,-0.10925046,-0.114988044,0.07707343,-0.109188505,-0.11506915,0.076939106,-0.10922116,-0.11494504,0.077105515,-0.10913744
-0.11507605,0.07703015,-0.10921372,-0.11515022,0.07708272,-0.10925842,-0.11517201,0.07707119,-0.109244846,-0.11500958,0.07715497,-0.10912298
-0.115108624,0.07703281,-0.10922723,-0.11511766,0.077020325,-0.10921134,-0.11513558,0.07713632,-0.10920261,-0.11516628,0.077067025,-0.109256335
-0.11505042,0.0770472,-0.10920708,-0.11494851,0.07706301,-0.10911505,-0.11506226,0.07711248,-0.109201275,-0.11505432,0.07689219,-0.10926074
-0.11513827,0.077062644,-0.109249756,-0.114943475,0.077021025,-0.109154865,-0.11515951,0.07709769,-0.109211594,-0.115247086,0.07700173,-0.10926839
-0.11513842,0.07711956,-0.10920737,-0.11513744,0.077142775,-0.10921187,-0.11515444,0.07712178,-0.10921317,-0.11518936,0.077029966,-0.109234795
-0.11501351,0.07696161,-0.10921701,-0.11504403,0.0770649,-0.10921304,-0.11517997,0.077070415,-0.10924259,-0.11523652,0.076998495,-0.10926939
-0.114981845,0.077068865,-0.10912688,-0.115133055,0.077129625,-0.109264165,-0.11501083,0.07703853,-0.10915206,-0.114903525,0.07704808,-0.10915442
-0.11499305,0.07704198,-0.1091391,-0.11502767,0.07690623,-0.10923321,-0.11512901,0.0771723,-0.10926323,-0.11496627,0.07707182,-0.10917012
-0.115230165,0.07707784,-0.10929005,-0.11505176,0.077023484,-0.1091904,-0.11522487,0.07698002,-0.10925025,-0.115035735,0.07700785,-0.10915574
-0.11498135,0.0770158,-0.10915033,-0.115047246,0.07693234,-0.10923185,-0.11508329,0.07694262,-0.10923206,-0.1150277,0.07714141,-0.10911041
-0.1150242,0.076971486,-0.10924058,-0.115237184,0.07702791,-0.10930939,-0.11499689,0.07707026,-0.10917539,-0.11497397,0.07705204,-0.109137855
-0.11512701,0.07702422,-0.10922412,-0.11501538,0.07701567,-0.1092316,-0.11500041,0.07702314,-0.109130725,-0.11515554,0.07711349,-0.109223664
-0.11515881,0.07706604,-0.109266445,-0.11513969,0.07713858,-0.10921815,-0.11503179,0.07696015,-0.10929235,-0.11507316,0.076929376,-0.109218
-0.11516219,0.077084005,-0.10924795,-0.11514094,0.07710853,-0.109219246,-0.11515113,0.07715138,-0.10921722,-0.11494923,0.077026136,-0.1091301
-0.115177706,0.07703672,-0.10925913,-0.11497547,0.07706593,-0.10915945,-0.11499095,0.07711606,-0.109218806,-0.11515066,0.07707869,-0.10926206
-0.11511081,0.07703169,-0.1092179,-0.11494735,0.07703211,-0.10920003,-0.114920035,0.077081874,-0.10921078,-0.11494147,0.07708811,-0.10913824
-0.11507423,0.076944694,-0.10922738,-0.115051486,0.076935135,-0.10924603,-0.11515838,0.077000216,-0.10923257,-0.1151288,0.07707171,-0.10924652
-0.11507392,0.076955944,-0.1092332,-0.11506649,0.07695119,-0.10922721,-0.11516764,0.07706978,-0.10925278,-0.1151445,0.07707617,-0.10925654
-0.11513426,0.0770939,-0.109208,-0.11500671,0.076987095,-0.10922782,-0.11498932,0.07704568,-0.10925307,-0.11492173,0.077051096,-0.1091857
-0.1151671,0.077024356,-0.10926959,-0.11495383,0.077112176,-0.10912801,-0.115199484,0.07709344,-0.10926254,-0.11514216,0.07712487,-0.10920968
-0.11509086,0.07695161,-0.10923043,-0.115050964,0.07713925,-0.10914198,-0.11513848,0.0771598,-0.10927953,-0.11493584,0.07703084,-0.1091418
-0.114971146,0.07700618,-0.1091591,-0.115030296,0.07715606,-0.109142415,-0.11493962,0.07703263,-0.109168366,-0.115252815,0.0770238,-0.10930526
-0.11514681,0.0771319,-0.109221995,-0.11519995,0.07711897,-0.109263375,-0.115149885,0.07703002,-0.10924212,-0.115086325,0.0771,-0.10925837
-0.11503434,0.07702,-0.10918808,-0.11513816,0.07710215,-0.1092333,-0.11502069,0.07712702,-0.10913955,-0.11506765,0.07692845,-0.109221846
-0.11505652,0.07702574,-0.10920168,-0.11507499,0.077036,-0.109225325,-0.11517751,0.07706156,-0.109245434,-0.1151683,0.0770705,-0.109263375
-0.11520118,0.07705109,-0.10926291,-0.11500275,0.0769543,-0.10922158,-0.11518612,0.07713762,-0.10926095,-0.115008704,0.076960206,-0.10923494
-0.1150552,0.07693929,-0.10925166,-0.11524105,0.077097684,-0.10928377,-0.115229435,0.07703353,-0.10928549,-0.1151685,0.07711575,-0.10927538
-0.115153156,0.07708733,-0.109256364,-0.114986666,0.07702292,-0.10915652,-0.11521922,0.07712564,-0.109264545,-0.11519162,0.07708705,-0.10926304
-0.11501875,0.07699156,-0.10923452,-0.11506942,0.0769711,-0.10922235,-0.11515876,0.07715227,-0.109233245,-0.11512739,0.07708001,-0.10928012
-0.115140855,0.0771318,-0.109201565,-0.115135364,0.07714095,-0.10922898,-0.11525102,0.0770031,-0.10926287,-0.1151542,0.077034496,-0.10926404
-0.11507316,0.0769093,-0.10923849,-0.115050204,0.07693444,-0.109245256,-0.11513446,0.07700676,-0.10922997,-0.11505291,0.07709922,-0.10923703
-0.11515278,0.07711917,-0.109211124,-0.1151594,0.07709546,-0.10925979,-0.11495404,0.07706221,-0.10922534,-0.1151464,0.077154286,-0.10922168
-0.11516223,0.0771287,-0.10924328,-0.115010366,0.07692665,-0.109247856,-0.11512019,0.077088445,-0.10920537,-0.11497999,0.0770631,-0.109239854
-0.115230985,0.077034056,-0.109295614,-0.11498528,0.07696878,-0.10922759,-0.11516914,0.07712176,-0.109285094,-0.11494914,0.07707615,-0.109134436
-0.115138374,0.07709145,-0.10921859,-0.11519815,0.077060215,-0.10926244,-0.11502272,0.077062905,-0.10920972,-0.11499869,0.07715504,-0.109120294
-0.1149804,0.07706623,-0.1091498,-0.115085535,0.076905176,-0.10920706,-0.114943475,0.077039406,-0.10913401,-0.11510202,0.07709292,-0.10926545
-0.11520487,0.077027604,-0.10924267,-0.1150195,0.07700519,-0.109228864,-0.11507637,0.077102095,-0.109246284,-0.114993125,0.07707793,-0.1092318
-0.11500148,0.07706548,-0.109213494,-0.115077265,0.077054545,-0.109219156,-0.11504482,0.07690102,-0.10925944,-0.115205586,0.07701835,-0.10923932
-0.11508626,0.07693478,-0.10923192,-0.11515353,0.07708369,-0.109267585,-0.11511971,0.0771141,-0.109177865,-0.11504273,0.07712414,-0.109177925
-0.11506717,0.07691176,-0.10923065,-0.1151953,0.07705327,-0.109261625,-0.11511677,0.07708333,-0.10924936,-0.115152836,0.07708115,-0.10926994
-0.11522839,0.07706487,-0.10932492,-0.115026884,0.077045694,-0.10917946,-0.11509138,0.07693205,-0.10922533,-0.115063116,0.07710358,-0.10923451
-0.115052626,0.077046566,-0.10922127,-0.11523547,0.07704362,-0.10928219,-0.11492914,0.07704853,-0.109151155,-0.115170546,0.07708408,-0.10922438
-0.11521688,0.07707869,-0.10926343,-0.11519589,0.077051654,-0.10925646,-0.115108155,0.077181086,-0.10925276,-0.11506695,0.07699317,-0.10922283
-0.114985965,0.077064976,-0.109127015,-0.11508687,0.07690458,-0.10920638,-0.11497731,0.07708116,-0.10921642,-0.11513415,0.07709958,-0.10920537
-0.11515572,0.07714128,-0.10922545,-0.1152345,0.07714484,-0.10926731,-0.1149882,0.07704747,-0.10923607,-0.11500999,0.07713077,-0.10912188
-0.11516756,0.07708118,-0.10925677,-0.11495334,0.07703776,-0.10909618,-0.11521851,0.07705201,-0.109314255,-0.11508668,0.07683044,-0.10918159
-0.11515086,0.07712346,-0.10922721,-0.114962205,0.07706665,-0.10911088,-0.115189865,0.07705351,-0.10922054,-0.11525602,0.07714229,-0.10930765
-0.11501229,0.07697617,-0.10923148,-0.11500213,0.07697536,-0.1091819,-0.115140885,0.07707836,-0.109243646,-0.115031675,0.07689717,-0.109217696
-0.11501671,0.07702503,-0.10918985,-0.11502686,0.07695686,-0.10922862,-0.11501065,0.077040456,-0.10916059,-0.11499651,0.07701077,-0.10923633
-0.115132,0.07706255,-0.10924437,-0.115044296,0.07715666,-0.10911516,-0.11501965,0.07703303,-0.109216765,-0.11519792,0.0770613,-0.10925418
-0.11503588,0.07702121,-0.10919529,-0.11514636,0.0770781,-0.10925628,-0.11511841,0.07709106,-0.10922319,-0.115015276,0.07699547,-0.109272
-0.11512255,0.07709494,-0.10924751,-0.11510138,0.077061325,-0.109216735,-0.11517786,0.07706612,-0.109232776,-0.11500257,0.07702116,-0.109265395
-0.11517829,0.07703496,-0.10923897,-0.11524683,0.07708401,-0.10925921,-0.11495632,0.07703282,-0.10915245,-0.11514815,0.07715409,-0.10922213
-0.11498424,0.07703697,-0.1091315,-0.114964865,0.077058166,-0.10910131,-0.11501092,0.076976955,-0.109270856,-0.114933714,0.07703403,-0.10917325
-0.11515422,0.077132374,-0.10921372,-0.11502596,0.077152744,-0.10912907,-0.114958294,0.07700927,-0.10916994,-0.11504811,0.07686382,-0.10924256
-0.115224935,0.077083275,-0.109289736,-0.115217954,0.07707025,-0.10926139,-0.115065835,0.07696049,-0.109225586,-0.11514474,0.077174,-0.10927896
-0.11512959,0.077097,-0.10923774,-0.115252554,0.07711552,-0.10929205,-0.115193166,0.07702964,-0.10923673,-0.11515736,0.07709592,-0.10924836
-0.11513374,0.077121586,-0.109203085,-0.114988156,0.077053525,-0.10911799,-0.11497906,0.07702103,-0.1091628,-0.11514551,0.07703605,-0.10923844
-0.11515524,0.07711761,-0.109230235,-0.115241356,0.07703778,-0.109313674,-0.11522998,0.07698071,-0.10925242,-0.115219004,0.07712294,-0.10926271
-0.114996314,0.07711306,-0.10914433,-0.115002446,0.0770424,-0.10925124,-0.115018025,0.07701175,-0.109149024,-0.11503001,0.076919705,-0.109218374
-0.11500746,0.076966286,-0.10921689,-0.115165494,0.077025436,-0.109258845,-0.11498919,0.077013336,-0.10915404,-0.114943646,0.07706404,-0.10915213
-0.11522417,0.077066965,-0.10931745,-0.11512055,0.07716385,-0.10924823,-0.114987545,0.07704015,-0.10911516,-0.11497312,0.07716447,-0.10912876
-0.11513877,0.077118315,-0.10919451,-0.11514552,0.077118546,-0.10923389,-0.11522032,0.07704798,-0.10930185,-0.11518839,0.07706063,-0.10925981
-0.115231216,0.07701263,-0.10926146,-0.11519097,0.07705132,-0.109273255,-0.11501575,0.07702864,-0.10924181,-0.11511047,0.07710011,-0.10928017
-0.11503823,0.07705937,-0.109197795,-0.1151979,0.07708326,-0.10926218,-0.11513631,0.077157274,-0.10927673,-0.11501631,0.07705857,-0.109215334
-0.11514094,0.07712244,-0.10920696,-0.114937834,0.07709602,-0.10912663,-0.11518672,0.07710514,-0.10923856,-0.11513116,0.0770796,-0.109237544
-0.11513045,0.077071585,-0.10924652,-0.115141965,0.077128924,-0.10921304,-0.11513824,0.077003956,-0.109246515,-0.11501414,0.07701321,-0.109216146
-0.115013935,0.07705936,-0.10922979,-0.115060635,0.07695233,-0.10920885,-0.11492425,0.077033065,-0.10916584,-0.11519488,0.07701708,-0.10924775
-0.11514986,0.077025056,-0.10924258,-0.11524772,0.07709373,-0.10931021,-0.11504088,0.07702138,-0.10923705,-0.11507969,0.07681762,-0.10919123
-0.115082555,0.07713951,-0.10916871,-0.115235634,0.077070415,-0.10925402,-0.11514094,0.077115275,-0.10923319,-0.11495143,0.077025674,-0.10922195
-0.11500028,0.07707101,-0.10920144,-0.11519131,0.07707923,-0.109258994,,,,-0.11520616,0.077006176,-0.10924189
-0.11501714,0.07706663,-0.109205626,-0.11519829,0.07703869,-0.10924925,,,,-0.11510897,0.07708074,-0.10927589
-0.1150149,0.077060424,-0.10920755,-0.11513391,0.07714175,-0.109215945,,,,-0.11513311,0.077185884,-0.10928233
-0.11509162,0.076935664,-0.10923321,-0.11521194,0.0770504,-0.10925828,,,,-0.1149725,0.07702933,-0.10916215
-0.11501284,0.07698364,-0.10923775,-0.11504092,0.07692804,-0.10924048,,,,-0.115032,0.07691847,-0.10927826
-0.11506432,0.07691581,-0.1092448,-0.115134604,0.07708306,-0.10928114,,,,-0.115065694,0.07696183,-0.109252624
-0.11520765,0.077010036,-0.10925013,-0.11514594,0.07713844,-0.109205596,,,,-0.11506326,0.07686414,-0.109224774
-0.11501942,0.077014476,-0.1092375,-0.11515298,0.07708646,-0.10926439,,,,-0.11504843,0.076918274,-0.1092344
-0.11513001,0.077113286,-0.10923267,-0.11506157,0.07691605,-0.10923506,,,,-0.114994414,0.077073604,-0.10923768
-0.114967816,0.07700492,-0.1091658,-0.11495936,0.07707003,-0.10910953,,,,-0.114921115,0.077078134,-0.109130576
,,,-0.115101606,0.077027984,-0.10920614,,,,-0.115134,0.0770989,-0.109263085
,,,-0.11507679,0.07692828,-0.109222904,,,,-0.11509396,0.0769421,-0.10922166
,,,-0.11497915,0.07706055,-0.109204955,,,,-0.11494114,0.07703678,-0.10916713
,,,-0.11497045,0.07708356,-0.10914911,,,,-0.1149139,0.077054486,-0.10918851
,,,-0.115240626,0.07703985,-0.1092733,,,,-0.11498444,0.077043936,-0.10914107
,,,-0.11509026,0.07691788,-0.109200306,,,,-0.11527602,0.07717679,-0.10927955
,,,-0.11523664,0.07708657,-0.1092636,,,,-0.11523122,0.07704443,-0.10926396
,,,-0.11512965,0.077131264,-0.10920406,,,,-0.1152434,0.07700325,-0.10927281
,,,-0.11498038,0.077057324,-0.109222315,,,,-0.11509637,0.07685182,-0.10917644
,,,-0.11505689,0.07694049,-0.10924421,,,,-0.115141325,0.07712303,-0.10920644
,,,-0.11516482,0.077094644,-0.10926038,,,,-0.114977874,0.077015236,-0.109133855
,,,-0.115204565,0.077032745,-0.1092568,,,,-0.11497328,0.07708281,-0.10921458
,,,-0.11516023,0.077110745,-0.10927532,,,,-0.11514434,0.07711333,-0.10928162
,,,-0.11506621,0.077052444,-0.10922149,,,,-0.11497657,0.07706295,-0.1091437
,,,-0.11496025,0.07698722,-0.10916135,,,,-0.11497504,0.07703889,-0.10914079
